,source,new_dog_rating,dog_counts,rating_numerator,rating_denominator,p1_conf,p2_conf,p3_conf,retweet_count,favorite_count,developmentalStage,dogTypeMax,dogConfsMax
1725,TweetDeck,9.0,1.0,9.0,10.0,0.127701,0.121811,0.11782,947.0,2711.0,no-entry,earthstar,0.121811
1726,TweetDeck,10.0,1.0,10.0,10.0,0.995466,0.00183395,0.0006669489999999999,7671.0,17621.0,no-entry,Samoyed,0.995466
1730,Twitter for iPhone,7.0,1.0,7.0,10.0,0.887963,0.0950207,0.00230739,1333.0,3022.0,no-entry,llama,0.00230739
1732,Twitter for iPhone,13.0,1.0,13.0,10.0,0.346545,0.166246,0.117502,15137.0,38230.0,pupper,Chihuahua,0.346545
1733,Twitter for iPhone,10.0,1.0,10.0,10.0,0.5288189999999999,0.420119,0.00948059,1205.0,3249.0,pupper,bloodhound,0.5288189999999999
1734,Twitter for iPhone,9.0,1.0,9.0,10.0,0.319139,0.154088,0.117688,860.0,2204.0,no-entry,French_bulldog,0.319139
1735,Twitter for iPhone,8.0,1.0,8.0,10.0,0.164215,0.0935148,0.0672783,884.0,2279.0,no-entry,wallaby,0.0935148
1736,Twitter for iPhone,8.0,1.0,8.0,10.0,0.459604,0.197913,0.0870225,508.0,1743.0,no-entry,boxer,0.459604
1739,Twitter for iPhone,7.0,1.0,7.0,10.0,0.761972,0.150605,0.028147900000000007,1378.0,3552.0,no-entry,Chihuahua,0.761972
1741,Twitter for iPhone,9.0,1.0,9.0,10.0,0.145742,0.139407,0.108821,687.0,2213.0,no-entry,Maltese_dog,0.145742
1742,Twitter for iPhone,11.0,1.0,11.0,10.0,0.62178,0.197819,0.046745,20296.0,33457.0,no-entry,toy_poodle,0.62178
1744,Twitter for iPhone,11.0,1.0,11.0,10.0,0.27220500000000003,0.25153000000000003,0.116806,8739.0,22654.0,no-entry,pug,0.27220500000000003
1747,Twitter for iPhone,12.0,1.0,12.0,10.0,0.189423,0.121988,0.121171,2747.0,6268.0,no-entry,kelpie,0.189423
1749,Twitter for iPhone,9.0,1.0,9.0,10.0,0.962572,0.0252482,0.00293035,734.0,2372.0,no-entry,panpipe,0.00293035
1752,Twitter for iPhone,11.0,1.0,11.0,10.0,0.680251,0.201697,0.019675900000000003,497.0,1726.0,no-entry,Labrador_retriever,0.680251
1753,Twitter for iPhone,12.0,1.0,12.0,10.0,0.213673,0.146235,0.122701,972.0,2709.0,pupper,Labrador_retriever,0.213673
1754,Twitter for iPhone,7.0,1.0,7.0,10.0,0.583122,0.12956700000000002,0.0947266,1277.0,3662.0,no-entry,Airedale,0.583122
1757,Twitter for iPhone,10.0,1.0,10.0,10.0,0.696646,0.0749616,0.06390119999999999,514.0,1714.0,no-entry,Irish_terrier,0.696646
1758,Twitter for iPhone,10.0,1.0,10.0,10.0,0.606654,0.193831,0.0483781,3561.0,7512.0,no-entry,malamute,0.606654
1759,Twitter for iPhone,6.0,1.0,6.0,10.0,0.7871640000000001,0.045738699999999986,0.0225251,1834.0,3953.0,no-entry,seat_belt,0.0225251
1763,Twitter for iPhone,10.0,1.0,10.0,10.0,0.284492,0.189434,0.18943,1692.0,4199.0,no-entry,Staffordshire_bullterrier,0.284492
1764,Twitter for iPhone,2.0,1.0,2.0,10.0,0.759945,0.101194,0.0560374,2733.0,5687.0,no-entry,Maltese_dog,0.759945
1765,Twitter for iPhone,10.0,1.0,10.0,10.0,0.145877,0.0983538,0.0973934,1960.0,4444.0,no-entry,schipperke,0.145877
1766,Twitter for iPhone,12.0,1.0,12.0,10.0,0.929196,0.0150472,0.014038900000000002,33842.0,81585.0,no-entry,swing,0.0150472
1767,Twitter for iPhone,12.0,1.0,12.0,10.0,0.95618,0.0318031,0.0062765,451.0,1670.0,no-entry,Pembroke,0.95618
1768,Twitter for iPhone,11.0,1.0,11.0,10.0,0.516284,0.227402,0.103246,452.0,1962.0,pupper,miniature_pinscher,0.516284
1769,Twitter for iPhone,10.0,1.0,10.0,10.0,0.08854,0.057291,0.0476014,970.0,2560.0,no-entry,dogsled,0.0476014
1770,Twitter for iPhone,12.0,1.0,12.0,10.0,0.853284,0.0262298,0.0241228,579.0,1810.0,pupper,golden_retriever,0.853284
1771,Twitter for iPhone,10.0,1.0,10.0,10.0,0.378643,0.0955939,0.0853092,286.0,1367.0,no-entry,Norfolk_terrier,0.378643
1772,Twitter for iPhone,10.0,1.0,10.0,10.0,0.897841,0.0357175,0.017107499999999998,6514.0,12031.0,pupper,Maltese_dog,0.897841
1773,Twitter for iPhone,9.0,1.0,9.0,10.0,0.613819,0.127931,0.062124300000000014,399.0,1662.0,no-entry,Chihuahua,0.613819
1777,Twitter for iPhone,10.0,1.0,10.0,10.0,0.199347,0.153225,0.107798,440.0,1411.0,no-entry,Eskimo_dog,0.199347
1778,Twitter for iPhone,9.0,1.0,9.0,10.0,0.550702,0.0602264,0.058631,2259.0,5061.0,no-entry,dalmatian,0.550702
1788,Twitter for iPhone,10.0,1.0,10.0,10.0,0.27725700000000003,0.249017,0.209213,1245.0,2550.0,pupper,seat_belt,0.249017
1789,Twitter for iPhone,12.0,1.0,12.0,10.0,0.914978,0.08439529999999999,0.000461663,3891.0,7256.0,no-entry,American_Staffordshire_terrier,0.914978
1790,Twitter for iPhone,9.0,1.0,9.0,10.0,0.6892590000000001,0.026121,0.0230747,242.0,1121.0,no-entry,Staffordshire_bullterrier,0.6892590000000001
1792,Twitter for iPhone,9.0,1.0,9.0,10.0,0.859392,0.0672917,0.0495306,314.0,1420.0,no-entry,Lakeland_terrier,0.859392
1793,Twitter for iPhone,9.0,1.0,9.0,10.0,0.313464,0.21850300000000006,0.106462,253.0,1137.0,no-entry,beagle,0.313464
1794,Twitter for iPhone,10.0,1.0,10.0,10.0,0.42425,0.0290541,0.0284697,1597.0,3800.0,no-entry,water_buffalo,0.0290541
1796,Twitter for iPhone,5.0,1.0,5.0,10.0,0.6611779999999999,0.150119,0.11972,437.0,1303.0,no-entry,Japanese_spaniel,0.6611779999999999
1797,Twitter for iPhone,10.0,1.0,10.0,10.0,0.656616,0.195405,0.0131032,753.0,2085.0,pupper,Shetland_sheepdog,0.656616
1799,Twitter for iPhone,9.0,1.0,9.0,10.0,0.282396,0.08411189999999999,0.059538,986.0,2857.0,no-entry,English_setter,0.282396
1801,Twitter for iPhone,10.0,1.0,10.0,10.0,0.772423,0.055901699999999985,0.0311519,862.0,2310.0,no-entry,Labrador_retriever,0.772423
1806,Twitter for iPhone,8.0,1.0,8.0,10.0,0.5452859999999999,0.081482,0.0473911,5242.0,13272.0,pupper,Chesapeake_Bay_retriever,0.5452859999999999
1809,Twitter for iPhone,10.0,1.0,10.0,10.0,0.371146,0.0995963,0.0489679,759.0,2204.0,no-entry,Chesapeake_Bay_retriever,0.371146
1812,Twitter for iPhone,9.0,1.0,9.0,10.0,0.440916,0.345806,0.0603312,453.0,1477.0,no-entry,Chihuahua,0.440916
1814,Twitter for iPhone,13.0,1.0,13.0,10.0,0.841084,0.12053,0.00660034,1048.0,3023.0,pupper,Chihuahua,0.841084
1816,Twitter for iPhone,12.0,1.0,12.0,10.0,0.202999,0.200411,0.1423,467.0,1965.0,no-entry,Loafer,0.1423
1817,Twitter for iPhone,9.0,1.0,9.0,10.0,0.8770209999999999,0.0341819,0.028404,417.0,1225.0,pupper,whippet,0.8770209999999999
1821,Twitter for iPhone,8.0,1.0,8.0,10.0,0.790028,0.196307,0.0124289,300.0,1259.0,no-entry,seat_belt,0.196307
1823,Twitter for iPhone,12.0,1.0,12.0,10.0,0.26527399999999995,0.167614,0.117506,595.0,1959.0,no-entry,chow,0.26527399999999995
1827,Twitter for iPhone,10.0,1.0,10.0,10.0,0.583875,0.203671,0.0361217,366.0,1459.0,no-entry,golden_retriever,0.583875
1828,Twitter for iPhone,10.0,1.0,10.0,10.0,0.0982826,0.0980293,0.07785210000000001,582.0,2170.0,pupper,teddy,0.0980293
1830,Twitter for iPhone,10.0,1.0,10.0,10.0,0.997556,0.000158961,0.000132464,33017.0,78071.0,no-entry,bubble,0.000132464
1835,Twitter for iPhone,11.0,1.0,11.0,10.0,0.225848,0.186873,0.10698699999999997,1230.0,2929.0,no-entry,Shih-Tzu,0.225848
1837,Twitter for iPhone,9.0,1.0,9.0,10.0,0.743808,0.106697,0.0423353,456.0,1373.0,no-entry,bull_mastiff,0.743808
1840,Twitter for iPhone,10.0,1.0,10.0,10.0,0.672117,0.146147,0.023141400000000003,1020.0,2470.0,no-entry,West_Highland_white_terrier,0.672117
1841,Twitter for iPhone,11.0,1.0,11.0,10.0,0.785756,0.118181,0.0436271,1484.0,4348.0,no-entry,wood_rabbit,0.0436271
1842,Twitter for iPhone,11.0,1.0,11.0,10.0,0.263892,0.184193,0.182241,606.0,1712.0,no-entry,golden_retriever,0.263892
1845,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8839520000000001,0.0110568,0.00983981,945.0,2379.0,pupper,pug,0.8839520000000001
1846,Twitter for iPhone,10.0,1.0,10.0,10.0,0.4607100000000001,0.202765,0.133266,566.0,1586.0,no-entry,Pomeranian,0.4607100000000001
1848,Twitter for iPhone,10.0,1.0,10.0,10.0,0.681218,0.125121,0.0803982,3593.0,10647.0,no-entry,beagle,0.681218
1849,Twitter for iPhone,11.0,1.0,11.0,10.0,0.921968,0.0178107,0.0135554,504.0,1688.0,no-entry,Maltese_dog,0.921968
1851,Twitter for iPhone,12.0,1.0,12.0,10.0,0.4414270000000001,0.248885,0.164967,880.0,1965.0,no-entry,standard_schnauzer,0.4414270000000001
1852,Twitter for iPhone,11.0,1.0,11.0,10.0,0.721933,0.0593442,0.035701599999999986,739.0,2065.0,no-entry,bath_towel,0.0593442
1853,Twitter for iPhone,10.0,1.0,10.0,10.0,0.9903,0.00207991,0.00201378,103.0,670.0,no-entry,English_springer,0.9903
1854,Twitter for iPhone,11.0,1.0,11.0,10.0,0.749368,0.13373800000000002,0.0499138,443.0,1885.0,no-entry,chow,0.749368
1855,Twitter for iPhone,10.0,1.0,10.0,10.0,0.918441,0.0273395,0.020221,410.0,1227.0,no-entry,Pembroke,0.918441
1856,Twitter for iPhone,10.0,1.0,10.0,10.0,0.299708,0.263665,0.0803233,303.0,1079.0,no-entry,cocker_spaniel,0.299708
1857,Twitter for iPhone,12.0,1.0,12.0,10.0,0.240591,0.156916,0.0908994,487.0,1356.0,no-entry,Scottish_deerhound,0.240591
1859,Twitter for iPhone,11.0,1.0,11.0,10.0,0.5195890000000001,0.0647712,0.0614913,1378.0,3257.0,no-entry,vizsla,0.5195890000000001
1860,Twitter for iPhone,10.0,1.0,10.0,10.0,0.139613,0.118647,0.0939522,631.0,1350.0,no-entry,West_Highland_white_terrier,0.139613
1862,Twitter for iPhone,12.0,1.0,12.0,10.0,0.986548,0.00886185,0.000693528,597.0,1585.0,no-entry,Labrador_retriever,0.986548
1864,Twitter for iPhone,12.0,1.0,12.0,10.0,0.479008,0.218289,0.13991099999999998,242.0,1084.0,no-entry,Labrador_retriever,0.479008
1865,Twitter Web Client,13.0,1.0,13.0,10.0,0.303415,0.181351,0.16208399999999998,18162.0,33987.0,no-entry,upright,0.181351
1866,Twitter for iPhone,13.0,1.0,13.0,10.0,0.866367,0.122079,0.00401972,2391.0,4059.0,no-entry,borzoi,0.866367
1867,Twitter for iPhone,12.0,1.0,12.0,10.0,0.773135,0.11681,0.0390362,1365.0,2883.0,pupper,Pembroke,0.773135
1871,Twitter for iPhone,10.0,1.0,10.0,10.0,0.949215,0.016765400000000003,0.0106373,254.0,978.0,no-entry,golden_retriever,0.949215
1872,Twitter for iPhone,7.0,1.0,7.0,10.0,0.28844699999999995,0.229944,0.190407,330.0,1239.0,no-entry,dingo,0.229944
1873,Twitter for iPhone,9.0,1.0,9.0,10.0,0.458746,0.235504,0.116864,955.0,2212.0,no-entry,Labrador_retriever,0.458746
1876,Twitter for iPhone,8.0,1.0,8.0,10.0,0.631501,0.101927,0.0626498,266.0,998.0,no-entry,Labrador_retriever,0.631501
1879,Twitter for iPhone,10.0,1.0,10.0,10.0,0.290091,0.258372,0.132173,1264.0,2811.0,no-entry,street_sign,0.258372
1880,Twitter for iPhone,10.0,1.0,10.0,10.0,0.654697,0.043388800000000005,0.0428476,239.0,1013.0,pupper,boxer,0.654697
1882,Twitter for iPhone,13.0,1.0,13.0,10.0,0.591829,0.204544,0.07860189999999999,1163.0,2324.0,no-entry,Rottweiler,0.591829
1883,Twitter for iPhone,10.0,1.0,10.0,10.0,0.594467,0.389994,0.00709611,372.0,891.0,no-entry,English_springer,0.594467
1884,Twitter for iPhone,11.0,1.0,11.0,10.0,0.8764790000000001,0.0969114,0.00919567,906.0,3108.0,no-entry,Pembroke,0.8764790000000001
1885,Twitter for iPhone,13.0,1.0,13.0,10.0,0.119693,0.0727627,0.0637859,1152.0,2587.0,no-entry,giant_schnauzer,0.119693
1886,Twitter for iPhone,13.0,1.0,13.0,10.0,0.8019029999999999,0.193575,0.00119305,268.0,1144.0,no-entry,Labrador_retriever,0.8019029999999999
1887,Twitter for iPhone,9.0,1.0,9.0,10.0,0.349561,0.154711,0.134229,219.0,838.0,no-entry,miniature_poodle,0.349561
1889,Twitter for iPhone,11.0,1.0,11.0,10.0,0.407016,0.30997800000000003,0.227677,502.0,1168.0,pupper,Chihuahua,0.407016
1891,Twitter for iPhone,10.0,1.0,10.0,10.0,0.634695,0.30985300000000005,0.019641,251.0,812.0,no-entry,Samoyed,0.634695
1893,Twitter for iPhone,12.0,1.0,12.0,10.0,0.665516,0.17336600000000002,0.134783,487.0,1509.0,no-entry,vizsla,0.665516
1894,Twitter for iPhone,10.0,1.0,10.0,10.0,0.583054,0.0659904,0.0652362,582.0,1448.0,no-entry,Bernese_mountain_dog,0.583054
1896,Twitter for iPhone,11.0,1.0,11.0,10.0,0.17591500000000002,0.0965343,0.0641447,418.0,1147.0,no-entry,Dandie_Dinmont,0.17591500000000002
1897,Twitter for iPhone,7.0,2.0,10.0,10.0,0.948537,0.0143099,0.00812024,96.0,665.0,pupper,Pomeranian,0.948537
1899,Twitter for iPhone,9.0,1.0,9.0,10.0,0.180079,0.178033,0.07796610000000001,688.0,1671.0,no-entry,malamute,0.180079
1901,Twitter for iPhone,6.5,2.0,5.0,10.0,0.837448,0.0861665,0.016052200000000003,526.0,1486.0,no-entry,flat-coated_retriever,0.837448
1902,Twitter for iPhone,11.0,1.0,11.0,10.0,0.398102,0.335692,0.0729408,284.0,1062.0,no-entry,soccer_ball,0.335692
1906,Twitter for iPhone,13.0,1.0,13.0,10.0,0.52623,0.283647,0.0676654,2169.0,6422.0,no-entry,chow,0.52623
1907,Twitter for iPhone,10.0,1.0,10.0,10.0,0.409909,0.244649,0.07481950000000001,375.0,1094.0,pupper,Brabancon_griffon,0.409909
1908,Twitter for iPhone,9.0,1.0,9.0,10.0,0.375392,0.105416,0.0728323,414.0,1151.0,no-entry,acorn_squash,0.105416
1909,Twitter for iPhone,12.0,1.0,12.0,10.0,0.964497,0.00900618,0.00713883,559.0,1482.0,no-entry,golden_retriever,0.964497
1910,Twitter for iPhone,10.0,1.0,10.0,10.0,0.28720100000000004,0.25092,0.141012,147.0,705.0,no-entry,Chihuahua,0.28720100000000004
1911,Twitter for iPhone,10.0,1.0,10.0,10.0,0.698207,0.0464745,0.0194268,487.0,1234.0,no-entry,brown_bear,0.0194268
1912,Twitter for iPhone,8.0,1.0,8.0,10.0,0.134983,0.133247,0.109099,603.0,1547.0,no-entry,toilet_tissue,0.109099
1917,Twitter for iPhone,11.0,1.0,11.0,10.0,0.611525,0.368566,0.00332957,6192.0,15219.0,no-entry,Cardigan,0.611525
1918,Twitter for iPhone,10.0,1.0,10.0,10.0,0.991454,0.00415023,0.00301913,765.0,1615.0,no-entry,German_shepherd,0.991454
1921,Twitter for iPhone,9.0,1.0,9.0,10.0,0.519428,0.1215,0.114498,479.0,1341.0,pupper,Greater_Swiss_Mountain_dog,0.519428
1922,Twitter for iPhone,10.0,1.0,10.0,10.0,0.615741,0.199544,0.179107,587.0,1513.0,no-entry,Eskimo_dog,0.615741
1923,Twitter for iPhone,11.0,1.0,11.0,10.0,0.666957,0.028019400000000003,0.0206827,179.0,778.0,no-entry,Pomeranian,0.666957
1924,Twitter for iPhone,11.0,1.0,11.0,10.0,0.305392,0.250014,0.188668,301.0,1008.0,no-entry,Airedale,0.305392
1926,Twitter for iPhone,10.0,1.0,10.0,10.0,0.984725,0.00873039,0.00219477,1365.0,3424.0,no-entry,Cardigan,0.984725
1927,Twitter for iPhone,10.0,1.0,10.0,10.0,0.179777,0.16058,0.132154,504.0,1487.0,no-entry,Shih-Tzu,0.179777
1929,Twitter for iPhone,12.0,1.0,12.0,10.0,0.927975,0.06894639999999999,0.00131575,135.0,742.0,no-entry,toy_poodle,0.927975
1932,Twitter for iPhone,10.0,1.0,10.0,10.0,0.6485,0.339835,0.00644846,1289.0,1838.0,no-entry,Pomeranian,0.6485
1933,Twitter for iPhone,10.0,1.0,10.0,10.0,0.992732,0.0050429,0.00172478,313.0,1170.0,no-entry,collie,0.992732
1934,Twitter for iPhone,11.0,1.0,11.0,10.0,0.74232,0.08493710000000003,0.06832089999999999,679.0,1610.0,no-entry,Pembroke,0.74232
1937,Twitter for iPhone,11.0,1.0,11.0,10.0,0.172079,0.115984,0.052175,384.0,1201.0,pupper,jack-o'-lantern,0.115984
1938,Twitter for iPhone,3.0,1.0,3.0,10.0,0.683319,0.0489277,0.030386,1695.0,3285.0,no-entry,toilet_seat,0.0489277
1944,Twitter for iPhone,12.0,1.0,12.0,10.0,0.936333,0.0242109,0.00943485,300.0,1105.0,no-entry,golden_retriever,0.936333
1945,Twitter for iPhone,10.0,1.0,10.0,10.0,0.935771,0.022561,0.00884665,407.0,1126.0,pupper,German_short-haired_pointer,0.935771
1951,Twitter for iPhone,11.0,1.0,11.0,10.0,0.185903,0.172951,0.166183,456.0,1487.0,no-entry,Pekinese,0.185903
1952,Twitter for iPhone,13.0,1.0,13.0,10.0,0.989853,0.00334375,0.00280172,486.0,1408.0,no-entry,Samoyed,0.989853
1953,Twitter for iPhone,12.0,1.0,12.0,10.0,0.95767,0.0124127,0.00568913,378.0,1283.0,no-entry,Labrador_retriever,0.95767
1955,Twitter for iPhone,10.0,1.0,10.0,10.0,0.880257,0.0194207,0.0190443,381.0,1147.0,no-entry,wombat,0.0190443
1957,Twitter for iPhone,11.0,1.0,11.0,10.0,0.153271,0.113946,0.110718,385.0,1224.0,no-entry,Arctic_fox,0.113946
1961,Twitter for iPhone,8.0,1.0,8.0,10.0,0.6965680000000001,0.104046,0.034832499999999995,700.0,1490.0,no-entry,English_setter,0.6965680000000001
1963,Twitter for iPhone,12.0,1.0,12.0,10.0,0.672808,0.275885,0.022255,562.0,1696.0,no-entry,golden_retriever,0.672808
1966,Twitter for iPhone,11.0,1.0,11.0,10.0,0.541408,0.156891,0.0695558,280.0,1001.0,no-entry,Chihuahua,0.541408
1967,Twitter for iPhone,10.0,1.0,10.0,10.0,0.981017,0.013559200000000002,0.00065218,614.0,1302.0,pupper,ski_mask,0.013559200000000002
1968,Twitter for iPhone,11.0,1.0,11.0,10.0,0.978833,0.012763,0.00185305,8304.0,13838.0,no-entry,Samoyed,0.978833
1969,Twitter for iPhone,10.0,1.0,10.0,10.0,0.384099,0.0799232,0.0685941,272.0,889.0,no-entry,miniature_pinscher,0.384099
1970,Twitter for iPhone,9.5,2.0,8.0,10.0,0.889241,0.06468330000000001,0.0126126,3300.0,7715.0,pupper,golden_retriever,0.889241
1972,Twitter for iPhone,6.0,1.0,6.0,10.0,0.443004,0.114162,0.0946386,763.0,1453.0,no-entry,Airedale,0.443004
1973,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8880819999999999,0.0477274,0.041398,882.0,2312.0,no-entry,schipperke,0.8880819999999999
1976,Twitter for iPhone,8.0,1.0,8.0,10.0,0.7195590000000001,0.166927,0.101354,309.0,978.0,no-entry,French_bulldog,0.7195590000000001
1977,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8366319999999999,0.07389960000000001,0.0381601,303.0,1002.0,pupper,Lakeland_terrier,0.8366319999999999
1979,Twitter for iPhone,5.0,1.0,5.0,10.0,0.232754,0.219461,0.112397,1040.0,1858.0,no-entry,car_mirror,0.219461
1980,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8364209999999999,0.044667800000000014,0.0365705,953.0,1722.0,pupper,pug,0.8364209999999999
1982,Twitter for iPhone,11.0,1.0,11.0,10.0,0.678046,0.160273,0.06564869999999999,569.0,1347.0,no-entry,toy_poodle,0.678046
1990,Twitter for iPhone,9.0,1.0,9.0,10.0,0.420155,0.26603000000000004,0.0425145,334.0,996.0,no-entry,Chesapeake_Bay_retriever,0.420155
1994,Twitter for iPhone,11.0,1.0,11.0,10.0,0.8201579999999999,0.178404,0.000291158,419.0,1142.0,no-entry,toy_poodle,0.8201579999999999
1995,Twitter for iPhone,9.0,1.0,9.0,10.0,0.755945,0.0823368,0.0270366,628.0,1358.0,pupper,Great_Pyrenees,0.755945
1998,Twitter for iPhone,7.0,1.0,7.0,10.0,0.383937,0.160274,0.14774500000000002,384.0,1054.0,no-entry,Siamese_cat,0.160274
1999,Twitter for iPhone,10.0,1.0,10.0,10.0,0.5659810000000001,0.0812117,0.06159600000000001,180.0,662.0,no-entry,golden_retriever,0.5659810000000001
2000,Twitter for iPhone,10.0,1.0,10.0,10.0,0.605358,0.108382,0.0777977,455.0,1144.0,no-entry,Doberman,0.605358
2002,Twitter for iPhone,12.0,1.0,12.0,10.0,0.599454,0.106227,0.0944649,128.0,731.0,pupper,Border_collie,0.599454
2009,Twitter for iPhone,11.0,1.0,11.0,10.0,0.979487,0.0168504,0.00161754,767.0,1470.0,pupper,pug,0.979487
2010,Twitter for iPhone,9.67,3.0,10.0,10.0,0.413173,0.335616,0.0279523,631.0,1770.0,no-entry,Irish_terrier,0.413173
2011,Twitter for iPhone,12.0,1.0,12.0,10.0,0.7189439999999999,0.178546,0.0371031,162.0,702.0,no-entry,Chihuahua,0.7189439999999999
2012,Twitter for iPhone,7.0,1.0,7.0,10.0,0.332536,0.258124,0.120873,330.0,916.0,no-entry,pug,0.332536
2014,Twitter for iPhone,9.0,1.0,9.0,10.0,0.958178,0.00911731,0.00773105,220.0,805.0,no-entry,beagle,0.958178
2015,Twitter for iPhone,9.0,1.0,9.0,10.0,0.952613,0.0353762,0.00326691,1200.0,2317.0,pupper,carton,0.00326691
2016,Twitter for iPhone,10.0,1.0,10.0,10.0,0.991011,0.00403213,0.00127564,383.0,1046.0,no-entry,cocker_spaniel,0.991011
2017,Twitter for iPhone,8.0,1.0,8.0,10.0,0.561027,0.222114,0.0654556,372.0,890.0,pupper,pug,0.561027
2019,Twitter for iPhone,11.0,1.0,11.0,10.0,0.999834,8.67567e-05,5.33219e-05,1188.0,2464.0,no-entry,tennis_ball,8.67567e-05
2020,Twitter for iPhone,9.0,1.0,9.0,10.0,0.794087,0.140796,0.0446811,379.0,1019.0,no-entry,pug,0.794087
2021,Twitter for iPhone,11.0,1.0,11.0,10.0,0.13244,0.123962,0.0562124,379.0,964.0,no-entry,hamster,0.123962
2023,Twitter for iPhone,10.0,1.0,10.0,10.0,0.243529,0.22715,0.0560567,4314.0,8671.0,no-entry,chow,0.243529
2028,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8756139999999999,0.0321822,0.017232499999999998,521.0,1152.0,no-entry,Labrador_retriever,0.8756139999999999
2030,Twitter for iPhone,13.0,1.0,13.0,10.0,0.114259,0.0622752,0.049700199999999986,3624.0,7236.0,no-entry,dalmatian,0.114259
2031,Twitter for iPhone,10.0,1.0,10.0,10.0,0.500373,0.112796,0.0628927,544.0,1227.0,no-entry,Chihuahua,0.500373
2034,Twitter for iPhone,11.0,1.0,11.0,10.0,0.4194270000000001,0.237067,0.104193,238.0,757.0,no-entry,toy_poodle,0.4194270000000001
2035,Twitter for iPhone,11.0,1.0,11.0,10.0,0.271121,0.06307819999999999,0.0482259,783.0,1482.0,no-entry,stone_wall,0.06307819999999999
2037,Twitter for iPhone,13.0,1.0,13.0,10.0,0.4693729999999999,0.270893,0.15323299999999998,7500.0,13146.0,no-entry,Gordon_setter,0.4693729999999999
2041,Twitter for iPhone,10.0,1.0,10.0,10.0,0.980339,0.006693000000000001,0.00615701,589.0,1118.0,no-entry,Shetland_sheepdog,0.980339
2043,Twitter for iPhone,9.0,1.0,9.0,10.0,0.537652,0.220617,0.06829650000000001,424.0,1207.0,no-entry,pug,0.537652
2047,Twitter for iPhone,9.0,1.0,9.0,10.0,0.428275,0.111472,0.105016,303.0,971.0,no-entry,Lakeland_terrier,0.428275
2052,Twitter for iPhone,10.0,1.0,10.0,10.0,0.8270350000000001,0.0876477,0.031217900000000007,212.0,595.0,no-entry,German_shepherd,0.8270350000000001
2053,Twitter for iPhone,11.0,1.0,11.0,10.0,0.627901,0.27642100000000003,0.0578735,239.0,781.0,no-entry,Samoyed,0.627901
2056,Twitter for iPhone,9.0,1.0,9.0,10.0,0.831757,0.043305800000000005,0.036773,151.0,409.0,no-entry,Italian_greyhound,0.831757
2057,Twitter for iPhone,10.0,1.0,10.0,10.0,0.313811,0.16558499999999998,0.0560941,117.0,489.0,no-entry,miniature_poodle,0.313811
2059,Twitter for iPhone,10.0,1.0,10.0,10.0,0.319106,0.16913399999999998,0.125815,222.0,754.0,no-entry,Chihuahua,0.319106
2060,Twitter for iPhone,12.0,1.0,12.0,10.0,0.331179,0.218601,0.18252,358.0,1152.0,no-entry,Rottweiler,0.331179
2062,Twitter for iPhone,8.0,1.0,8.0,10.0,0.733025,0.119377,0.0269829,1148.0,1701.0,no-entry,African_hunting_dog,0.0269829
2068,Twitter for iPhone,10.0,1.0,10.0,10.0,0.587342,0.268952,0.0905275,420.0,957.0,no-entry,Samoyed,0.587342
2069,Twitter for iPhone,8.0,1.0,8.0,10.0,0.18038,0.180194,0.173656,200.0,769.0,no-entry,Shih-Tzu,0.18038
2070,Twitter for iPhone,4.0,1.0,4.0,10.0,0.351957,0.101228,0.0658176,2615.0,3581.0,no-entry,goose,0.101228
2071,Twitter for iPhone,6.0,1.0,6.0,10.0,0.406341,0.14336600000000002,0.129802,801.0,1392.0,no-entry,malinois,0.406341
2073,Twitter for iPhone,12.0,1.0,12.0,10.0,0.8662209999999999,0.06119400000000001,0.0242845,303.0,1133.0,no-entry,redbone,0.8662209999999999
2075,Twitter for iPhone,10.0,1.0,10.0,10.0,0.963622,0.016016700000000002,0.00793192,205.0,610.0,no-entry,Shih-Tzu,0.963622
2078,Twitter for iPhone,10.0,1.0,10.0,10.0,0.31760700000000003,0.274901,0.114643,226.0,752.0,no-entry,malinois,0.31760700000000003
2080,Twitter for iPhone,12.0,1.0,12.0,10.0,0.947453,0.017000599999999998,0.0154321,198.0,796.0,no-entry,Labrador_retriever,0.947453
2081,Twitter for iPhone,10.0,1.0,10.0,10.0,0.993887,0.00125152,0.000598751,100.0,629.0,no-entry,web_site,0.00125152
2082,Twitter for iPhone,10.0,1.0,10.0,10.0,0.919714,0.0734302,0.000905679,1601.0,3248.0,no-entry,American_Staffordshire_terrier,0.919714
2083,Twitter for iPhone,10.0,1.0,10.0,10.0,0.99409,0.00397268,0.00140619,279.0,1157.0,no-entry,basset,0.99409
2084,Twitter for iPhone,11.0,1.0,11.0,10.0,0.958035,0.0138922,0.00460114,507.0,1180.0,no-entry,Old_English_sheepdog,0.958035
2085,Twitter for iPhone,10.0,1.0,10.0,10.0,0.86856,0.0901292,0.0217221,991.0,2020.0,no-entry,Pomeranian,0.86856
2086,Twitter for iPhone,10.0,1.0,10.0,10.0,0.34410100000000005,0.210282,0.196279,91.0,350.0,no-entry,basenji,0.34410100000000005
